timestep,air,seawater,excess heat,sewage,groundwater,drinking water,geothermal
[unit],[°C],[°C],[°C],[°C],[°C],[°C],[°C]
[source],[DMI],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden]
T2509,12.6,7,25,13,9,9,56
T2510,12.5,7,25,14,9,9,56
T2511,11.7,7,25,14,9,9,56
T2512,11.4,7,25,14,9,9,56
T2513,11.2,7,25,14,9,9,56
T2514,10.7,7,25,14,9,9,56
T2515,10,7,25,14,9,9,56
T2516,9.7,7,25,14,9,9,56
T2517,9.7,7,25,14,9,9,56
T2518,9.2,7,25,14,9,9,56
T2519,9.3,7,25,14,9,9,56
T2520,9.4,7,25,14,9,9,56
T2521,9.1,7,25,14,9,9,56
T2522,8.9,7,25,14,9,9,56
T2523,8.6,7,25,14,9,9,56
T2524,8.4,7,25,14,9,9,56
T2525,8.1,7,25,14,9,9,56
T2526,8,7,25,14,9,9,56
T2527,7.9,7,25,14,9,9,56
T2528,7.8,7,25,14,9,9,56
T2529,7.7,7,25,14,9,9,56
T2530,8,7,25,14,9,9,56
T2531,8,7,25,14,9,9,56
T2532,8.4,7,25,14,9,9,56
T2533,9.6,7,25,14,9,9,56
T2534,10.3,7,25,14,9,9,56
T2535,10.9,7,25,14,9,9,56
T2536,11.6,7,25,14,9,9,56
T2537,12.2,7,25,14,9,9,56
T2538,12.4,7,25,14,9,9,56
T2539,11.3,7,25,14,9,9,56
T2540,9.7,7,25,14,9,9,56
T2541,7.7,7,25,14,9,9,56
T2542,7,7,25,14,9,9,56
T2543,7,7,25,14,9,9,56
T2544,6,7,25,14,9,9,56
T2545,5.6,7,25,14,9,9,56
T2546,5.4,7,25,14,9,9,56
T2547,4.6,7,25,14,9,9,56
T2548,5.3,7,25,14,9,9,56
T2549,3.9,7,25,14,9,9,56
T2550,3.6,7,25,14,9,9,56
T2551,5.7,7,25,14,9,9,56
T2552,6,7,25,14,9,9,56
T2553,6.3,7,25,14,9,9,56
T2554,7.3,7,25,14,9,9,56
T2555,8.8,7,25,14,9,9,56
T2556,10.1,7,25,14,9,9,56
T2557,11.2,7,25,14,9,9,56
T2558,12.1,8,25,14,9,9,56
T2559,12,8,25,14,9,9,56
T2560,10.1,8,25,14,9,9,56
T2561,9.6,8,25,14,9,9,56
T2562,9.2,8,25,14,9,9,56
T2563,7.5,8,25,14,9,9,56
T2564,6.4,8,25,14,9,9,56
T2565,6.2,8,25,14,9,9,56
T2566,6,8,25,14,9,9,56
T2567,6.2,8,25,14,9,9,56
T2568,5.7,8,25,14,9,9,56
T2569,6,8,25,14,9,9,56
T2570,6.1,8,25,14,9,9,56
T2571,4.9,8,25,14,9,9,56
T2572,5.3,8,25,14,9,9,56
T2573,5.4,8,25,14,9,9,56
T2574,5.2,8,25,14,9,9,56
T2575,5.5,8,25,14,9,9,56
T2576,6.6,8,25,14,9,9,56
T2577,7.7,8,25,14,9,9,56
T2578,9,8,25,14,9,9,56
T2579,10.3,8,25,14,9,9,56
T2580,11.4,8,25,14,9,9,56
T2581,12.3,8,25,14,9,9,56
T2582,13,8,25,14,9,9,56
T2583,13.7,8,25,14,9,9,56
T2584,12.7,8,25,14,9,9,56
T2585,11.3,8,25,14,9,9,56
T2586,9.9,8,25,14,9,9,56
T2587,8.1,8,25,14,9,9,56
T2588,7.3,8,25,14,9,9,56
T2589,7.3,8,25,14,9,9,56
T2590,7.7,8,25,14,9,9,56
T2591,6.9,8,25,14,9,9,56
T2592,6.7,8,25,14,9,9,56
T2593,7.2,8,25,14,9,9,56
T2594,7.6,8,25,14,9,9,56
T2595,7.5,8,25,14,9,9,56
T2596,7.2,8,25,14,9,9,56
T2597,7,8,25,14,9,9,56
T2598,6.9,8,25,14,9,9,56
T2599,6.4,8,25,14,9,9,56
T2600,7,8,25,14,9,9,56
T2601,8.1,8,25,14,9,9,56
T2602,9.3,8,25,14,9,9,56
T2603,10.8,8,25,14,9,9,56
T2604,12.3,8,25,14,9,9,56
T2605,12.6,8,25,14,9,9,56
T2606,12.9,8,25,14,9,9,56
T2607,13.5,8,25,14,9,9,56
T2608,13.7,8,25,14,9,9,56
T2609,13.7,8,25,14,9,9,56
T2610,12.7,8,25,14,9,9,56
T2611,11.5,8,25,14,9,9,56
T2612,10.1,8,25,14,9,9,56
T2613,9.5,8,25,14,9,9,56
T2614,8.9,8,25,14,9,9,56
T2615,8.2,8,25,14,9,9,56
T2616,7.4,8,25,14,9,9,56
T2617,6.9,8,25,14,9,9,56
T2618,6.1,8,25,14,9,9,56
T2619,5.7,8,25,14,9,9,56
T2620,5.5,8,25,14,9,9,56
T2621,5.5,8,25,14,9,9,56
T2622,5.7,8,25,14,9,9,56
T2623,6.4,8,25,14,9,9,56
T2624,7.8,8,25,14,9,9,56
T2625,9.2,8,25,14,9,9,56
T2626,11.5,8,25,14,9,9,56
T2627,13.5,8,25,14,9,9,56
T2628,14.9,8,25,14,9,9,56
T2629,15.2,8,25,14,9,9,56
T2630,15.7,8,25,14,9,9,56
T2631,15.9,8,25,14,9,9,56
T2632,15.6,8,25,14,9,9,56
T2633,14.7,8,25,14,9,9,56
T2634,13.9,8,25,14,9,9,56
T2635,12.5,8,25,14,9,9,56
T2636,11.7,8,25,14,9,9,56
T2637,10.8,8,25,14,9,9,56
T2638,10.3,8,25,14,9,9,56
T2639,9.1,8,25,14,9,9,56
T2640,8.8,8,25,14,9,9,56
T2641,8.1,8,25,14,9,9,56
T2642,7.3,8,25,14,9,9,56
T2643,6.6,8,25,14,9,9,56
T2644,5.5,8,25,14,9,9,56
T2645,5.5,8,25,14,9,9,56
T2646,6.1,8,25,14,9,9,56
T2647,7.4,8,25,14,9,9,56
T2648,8.2,8,25,14,9,9,56
T2649,9.3,8,25,14,9,9,56
T2650,11.4,8,25,14,9,9,56
T2651,13.9,8,25,14,9,9,56
T2652,15.2,8,25,14,9,9,56
T2653,15.6,8,25,14,9,9,56
T2654,15.7,8,25,14,9,9,56
T2655,16,8,25,14,9,9,56
T2656,15.4,8,25,14,9,9,56
T2657,14.6,8,25,14,9,9,56
T2658,13.2,8,25,14,9,9,56
T2659,12.1,8,25,14,9,9,56
T2660,11,8,25,14,9,9,56
T2661,10.4,8,25,14,9,9,56
T2662,9.8,8,25,14,9,9,56
T2663,9.2,8,25,14,9,9,56
T2664,8.1,8,25,14,9,9,56
T2665,7.1,8,25,14,9,9,56
T2666,5.7,8,25,14,9,9,56
T2667,4.8,8,25,14,9,9,56
T2668,5.1,8,25,14,9,9,56
T2669,4.7,8,25,14,9,9,56
T2670,5.8,8,25,14,9,9,56
T2671,7.5,8,25,14,9,9,56
T2672,9.1,8,25,14,9,9,56
T2673,11.1,8,25,14,9,9,56
T2674,12.6,8,25,14,9,9,56
T2675,13.7,8,25,14,9,9,56
T2676,14.4,8,25,14,9,9,56
T2677,15,8,25,14,9,9,56
T2678,15.2,8,25,14,9,9,56
T2679,15.1,8,25,14,9,9,56
T2680,15.1,8,25,14,9,9,56
T2681,14.5,8,25,14,9,9,56
T2682,13.5,8,25,14,9,9,56
T2683,12.625,8,25,14,9,9,56
T2684,11.75,8,25,14,9,9,56
T2685,10.875,8,25,14,9,9,56
T2686,10,8,25,14,9,9,56
T2687,9.5,8,25,14,9,9,56
T2688,9.4,8,25,14,9,9,56
T2689,9.4,8,25,14,9,9,56
T2690,9.7,8,25,14,9,9,56
T2691,10.1,8,25,14,9,9,56
T2692,10.7,8,25,14,9,9,56
T2693,9.8,8,25,14,9,9,56
T2694,9.7,8,25,14,9,9,56
T2695,9.7,8,25,14,9,9,56
T2696,10.1,8,25,14,9,9,56
T2697,10.3,8,25,14,9,9,56
T2698,10.4,8,25,14,9,9,56
T2699,10.7,8,25,14,9,9,56
T2700,10.3,8,25,14,9,9,56
T2701,10.4,8,25,14,9,9,56
T2702,10.9,8,25,14,9,9,56
T2703,11.6,8,25,14,9,9,56
T2704,12.7,8,25,14,9,9,56
T2705,13,8,25,14,9,9,56
T2706,12.5,8,25,14,9,9,56
T2707,10.8,8,25,14,9,9,56
T2708,9.7,8,25,14,9,9,56
T2709,8.4,8,25,14,9,9,56
T2710,7.7,8,25,14,9,9,56
T2711,8,8,25,14,9,9,56
T2712,7.8,8,25,14,9,9,56
T2713,7.7,8,25,14,9,9,56
T2714,8,8,25,14,9,9,56
T2715,7.9,8,25,14,9,9,56
T2716,8.3,8,25,14,9,9,56
T2717,8.4,8,25,14,9,9,56
T2718,8.5,8,25,14,9,9,56
T2719,8.9,8,25,14,9,9,56
T2720,9.2,8,25,14,9,9,56
T2721,9,8,25,14,9,9,56
T2722,8.9,8,25,14,9,9,56
T2723,9.7,8,25,14,9,9,56
T2724,10.1,8,25,14,9,9,56
T2725,11.1,8,25,14,9,9,56
T2726,11.7,8,25,14,9,9,56
T2727,12.2,8,25,14,9,9,56
T2728,12.2,8,25,14,9,9,56
T2729,12.3,8,25,14,9,9,56
T2730,11.3,8,25,14,9,9,56
T2731,9.9,8,25,14,9,9,56
T2732,9.6,8,25,14,9,9,56
T2733,9,8,25,14,9,9,56
T2734,8.6,8,25,14,9,9,56
T2735,8.6,8,25,14,9,9,56
T2736,8.1,8,25,14,9,9,56
T2737,7.9,8,25,14,9,9,56
T2738,7.8,8,25,14,9,9,56
T2739,7.1,8,25,14,9,9,56
T2740,6.7,8,25,14,9,9,56
T2741,6.6,8,25,14,9,9,56
T2742,6.7,8,25,14,9,9,56
T2743,6.7,8,25,14,9,9,56
T2744,6.6,8,25,14,9,9,56
T2745,6.7,8,25,14,9,9,56
T2746,7,8,25,14,9,9,56
T2747,7.3,8,25,14,9,9,56
T2748,8.2,9,25,14,9,9,56
T2749,8.3,9,25,14,9,9,56
T2750,8.3,9,25,14,9,9,56
T2751,8.7,9,25,14,9,9,56
T2752,8.7,9,25,14,9,9,56
T2753,8.6,9,25,14,9,9,56
T2754,7.3,9,25,14,9,9,56
T2755,7.2,9,25,14,9,9,56
T2756,7.3,9,25,14,9,9,56
T2757,7.1,9,25,14,9,9,56
T2758,6.4,9,25,14,9,9,56
T2759,5.9,9,25,14,9,9,56
T2760,5.6,9,25,14,9,9,56
T2761,6,9,25,14,9,9,56
T2762,5.9,9,25,14,9,9,56
T2763,5.6,9,25,14,9,9,56
T2764,5.1,9,25,14,9,9,56
T2765,4.9,9,25,14,9,9,56
T2766,5.4,9,25,14,9,9,56
T2767,5.8,9,25,14,9,9,56
T2768,6.1,9,25,14,9,9,56
T2769,6.9,9,25,14,9,9,56
T2770,7.5,9,25,14,9,9,56
T2771,8.2,9,25,14,9,9,56
T2772,8.7,9,25,14,9,9,56
T2773,9.6,9,25,14,9,9,56
T2774,9.9,9,25,14,9,9,56
T2775,10.3,9,25,14,9,9,56
T2776,9.9,9,25,14,9,9,56
T2777,9.8,9,25,14,9,9,56
T2778,8.9,9,25,14,9,9,56
T2779,8.2,9,25,14,9,9,56
T2780,7.2,9,25,14,9,9,56
T2781,6.3,9,25,14,9,9,56
T2782,5.3,9,25,14,9,9,56
T2783,4.7,9,25,14,9,9,56
T2784,4.2,9,25,14,9,9,56
T2785,4,9,25,14,9,9,56
T2786,3.5,9,25,14,9,9,56
T2787,3.2,9,25,14,9,9,56
T2788,3.3,9,25,14,9,9,56
T2789,3.3,9,25,14,9,9,56
T2790,3.9,9,25,14,9,9,56
T2791,4.8,9,25,14,9,9,56
T2792,6,9,25,14,9,9,56
T2793,7,9,25,14,9,9,56
T2794,8,9,25,14,9,9,56
T2795,8.6,9,25,15,9,9,56
T2796,9.3,9,25,15,9,9,56
T2797,9.8,9,25,15,9,9,56
T2798,10.1,9,25,15,9,9,56
T2799,10.8,9,25,15,9,9,56
T2800,10.7,9,25,15,9,9,56
T2801,10.5,9,25,15,9,9,56
T2802,10,9,25,15,9,9,56
T2803,9.1,9,25,15,9,9,56
T2804,8.2,9,25,15,9,9,56
T2805,6.5,9,25,15,9,9,56
T2806,5.3,9,25,15,9,9,56
T2807,5,9,25,15,9,9,56
T2808,4.1,9,25,15,9,9,56
T2809,3.2,9,25,15,9,9,56
T2810,2.2,9,25,15,9,9,56
T2811,1.7,9,25,15,9,9,56
T2812,1.6,9,25,15,9,9,56
T2813,1,9,25,15,9,9,56
T2814,1.4,9,25,15,9,9,56
T2815,5.1,9,25,15,9,9,56
T2816,6.9,9,25,15,9,9,56
T2817,7.8,9,25,15,9,9,56
T2818,8.2,9,25,15,9,9,56
T2819,8.5,9,25,15,9,9,56
T2820,8.8,9,25,15,9,9,56
T2821,9.3,9,25,15,9,9,56
T2822,9.4,9,25,15,9,9,56
T2823,9.3,9,25,15,9,9,56
T2824,9.2,9,25,15,9,9,56
T2825,9.3,9,25,15,9,9,56
T2826,9.5,9,25,15,9,9,56
T2827,9.3,9,25,15,9,9,56
T2828,8.8,9,25,15,9,9,56
T2829,8.3,9,25,15,9,9,56
T2830,7.9,9,25,15,9,9,56
T2831,7.6,9,25,15,9,9,56
T2832,7.2,9,25,15,9,9,56
T2833,5.7,9,25,15,9,9,56
T2834,4.8,9,25,15,9,9,56
T2835,3.7,9,25,15,9,9,56
T2836,3.8,9,25,15,9,9,56
T2837,3.6,9,25,15,9,9,56
T2838,5.5,9,25,15,9,9,56
T2839,6.9,9,25,15,9,9,56
T2840,7.6,9,25,15,9,9,56
T2841,8.8,9,25,15,9,9,56
T2842,10.4,9,25,15,9,9,56
T2843,12.1,9,25,15,9,9,56
T2844,12.3,9,25,15,9,9,56
T2845,14,9,25,15,9,9,56
T2846,13.3,9,25,15,9,9,56
T2847,12.3,9,25,15,9,9,56
T2848,12.6,9,25,15,9,9,56
T2849,12.1,9,25,15,9,9,56
T2850,11,9,25,15,9,9,56
T2851,10,9,25,15,9,9,56
T2852,9,9,25,15,9,9,56
T2853,8.2,9,25,15,9,9,56
T2854,7.5,9,25,15,9,9,56
T2855,6.8,9,25,15,9,9,56
T2856,6.2,9,25,15,9,9,56
T2857,5.4,9,25,15,9,9,56
T2858,4.6,9,25,15,9,9,56
T2859,4.6,9,25,15,9,9,56
T2860,4.3,9,25,15,9,9,56
T2861,3.9,9,25,15,9,9,56
T2862,4.5,9,25,15,9,9,56
T2863,6,9,25,15,9,9,56
T2864,7,9,25,15,9,9,56
T2865,7.7,9,25,15,9,9,56
T2866,8.4,9,25,15,9,9,56
T2867,8.8,9,25,15,9,9,56
T2868,9.2,9,25,15,9,9,56
T2869,10,9,25,15,9,9,56
T2870,10.1,9,25,15,9,9,56
T2871,10.2,9,25,15,9,9,56
T2872,10.3,9,25,15,9,9,56
T2873,10.1,9,25,15,9,9,56
T2874,9.9,9,25,15,9,9,56
T2875,9.5,9,25,15,9,9,56
T2876,8.8,9,25,15,9,9,56
T2877,8.2,9,25,15,9,9,56
T2878,6.5,9,25,15,9,9,56
T2879,5.7,9,25,15,9,9,56
T2880,4.8,9,25,15,9,9,56
T2881,4.9,9,25,15,9,9,56
T2882,4.7,9,25,15,9,9,56
T2883,4.6,9,25,15,9,9,56
T2884,4.3,9,25,15,9,9,56
T2885,5.1,9,25,15,9,9,56
T2886,6.9,9,25,15,9,9,56
T2887,8,9,25,15,9,9,56
T2888,9,9,25,15,9,9,56
T2889,9.5,9,25,15,9,9,56
T2890,10,9,25,15,9,9,56
T2891,10.6,9,25,15,9,9,56
T2892,11.2,9,25,15,9,9,56
T2893,11.5,9,25,15,9,9,56
T2894,11.6,9,25,15,9,9,56
T2895,12.1,9,25,15,9,9,56
T2896,11.8,9,25,15,9,9,56
T2897,11.6,9,25,15,9,9,56
T2898,11.2,9,25,15,9,9,56
T2899,10.3,9,25,15,9,9,56
T2900,9.5,9,25,15,9,9,56
T2901,8.9,9,25,15,9,9,56
T2902,8.8,9,25,15,9,9,56
T2903,9.5,9,25,15,9,9,56
T2904,9.9,9,25,15,9,9,56
T2905,9.8,9,25,15,9,9,56
T2906,9.8,9,25,15,9,9,56
T2907,10.1,9,25,15,9,9,56
T2908,8,9,25,15,9,9,56
T2909,6.9,9,25,15,9,9,56
T2910,7.1,9,25,15,9,9,56
T2911,8,9,25,15,9,9,56
T2912,8.8,9,25,15,9,9,56
T2913,9.5,9,25,15,9,9,56
T2914,9.8,9,25,15,9,9,56
T2915,10.5,9,25,15,9,9,56
T2916,9.9,9,25,15,9,9,56
T2917,10.4,9,25,15,9,9,56
T2918,11.2,9,25,15,9,9,56
T2919,11.8,9,25,15,9,9,56
T2920,11.9,9,25,15,9,9,56
T2921,11.5,9,25,15,9,9,56
T2922,11.1,9,25,15,9,9,56
T2923,10.8,9,25,15,9,9,56
T2924,10,9,25,15,9,9,56
T2925,9.1,9,25,15,9,9,56
T2926,6.4,9,25,15,9,9,56
T2927,6.8,9,25,15,9,9,56
T2928,7.3,9,25,15,9,9,56
T2929,6.6,9,25,15,9,9,56
T2930,5.4,9,25,15,9,9,56
T2931,4.6,9,25,15,9,9,56
T2932,3.5,9,25,15,9,9,56
T2933,4.1,9,25,15,9,9,56
T2934,6,10,25,15,9,9,56
T2935,7.1,10,25,15,9,9,56
T2936,8.2,10,25,15,9,9,56
T2937,9,10,25,15,9,9,56
T2938,9.5,10,25,15,9,9,56
T2939,10.3,10,25,15,9,9,56
T2940,10.4,10,25,15,9,9,56
T2941,10.6,10,25,15,9,9,56
T2942,11.8,10,25,15,9,9,56
T2943,12,10,25,15,9,9,56
T2944,12.2,10,25,15,9,9,56
T2945,12.1,10,25,15,9,9,56
T2946,11.6,10,25,15,9,9,56
T2947,10.2,10,25,15,9,9,56
T2948,9.4,10,25,15,9,9,56
T2949,8.6,10,25,15,9,9,56
T2950,7.4,10,25,15,9,9,56
T2951,7,10,25,15,9,9,56
T2952,5.8,10,25,15,9,9,56
T2953,4.7,10,25,15,9,9,56
T2954,4.1,10,25,15,9,9,56
T2955,3.4,10,25,15,9,9,56
T2956,3.7,10,25,15,9,9,56
T2957,3.4,10,25,15,9,9,56
T2958,6.7,10,25,15,9,9,56
T2959,8.7,10,25,15,9,9,56
T2960,9.6,10,25,15,9,9,56
T2961,10.2,10,25,15,9,9,56
T2962,10.5,10,25,15,9,9,56
T2963,10.6,10,25,15,9,9,56
T2964,11.6,10,25,15,9,9,56
T2965,11.6,10,25,15,9,9,56
T2966,11.8,10,25,15,9,9,56
T2967,12.2,10,25,15,9,9,56
T2968,12.2,10,25,15,9,9,56
T2969,12.5,10,25,15,9,9,56
T2970,10.7,10,25,15,9,9,56
T2971,10,10,25,15,9,9,56
T2972,8.8,10,25,15,9,9,56
T2973,7.7,10,25,15,9,9,56
T2974,6.7,10,25,15,9,9,56
T2975,6,10,25,15,9,9,56
T2976,5.7,10,25,15,9,9,56
T2977,5.4,10,25,15,9,9,56
T2978,5.3,10,25,15,9,9,56
T2979,5.1,10,25,15,9,9,56
T2980,5,10,25,15,9,9,56
T2981,4.8,10,25,15,9,9,56
T2982,5.3,10,25,15,9,9,56
T2983,6.1,10,25,15,9,9,56
T2984,7.3,10,25,15,9,9,56
T2985,8.1,10,25,15,9,9,56
T2986,8.2,10,25,15,9,9,56
T2987,8.5,10,25,15,9,9,56
T2988,8.5,10,25,15,9,9,56
T2989,8.3,10,25,15,9,9,56
T2990,8.1,10,25,15,9,9,56
T2991,8,10,25,15,9,9,56
T2992,7.7,10,25,15,9,9,56
T2993,7.3,10,25,15,9,9,56
T2994,6.4,10,25,15,9,9,56
T2995,5.9,10,25,15,9,9,56
T2996,5.1,10,25,15,9,9,56
T2997,4.9,10,25,15,9,9,56
T2998,4.7,10,25,15,9,9,56
T2999,4.5,10,25,15,9,9,56
T3000,4.4,10,25,15,9,9,56
T3001,4.2,10,25,15,9,9,56
T3002,4.2,10,25,15,9,9,56
T3003,4.3,10,25,15,9,9,56
T3004,4.4,10,25,15,9,9,56
T3005,4.6,10,25,15,9,9,56
T3006,5.1,10,25,15,9,9,56
T3007,6,10,25,15,9,9,56
T3008,7.4,10,25,15,9,9,56
T3009,8.9,10,25,15,9,9,56
T3010,10.1,10,25,15,9,9,56
T3011,10.4,10,25,15,9,9,56
T3012,10.5,10,25,15,9,9,56
T3013,10.9,10,25,15,9,9,56
T3014,11,10,25,15,9,9,56
T3015,10.7,10,25,15,9,9,56
T3016,10.8,10,25,15,9,9,56
T3017,9.9,10,25,15,9,9,56
T3018,8.8,10,25,15,9,9,56
T3019,7.3,10,25,15,9,9,56
T3020,6.1,10,25,15,9,9,56
T3021,5,10,25,15,9,9,56
T3022,4.4,10,25,15,9,9,56
T3023,4.3,10,25,15,9,9,56
T3024,4.1,10,25,15,9,9,56
T3025,4.1,10,25,15,9,9,56
T3026,4.1,10,25,15,9,9,56
T3027,4.3,10,25,15,9,9,56
T3028,4.2,10,25,15,9,9,56
T3029,3.9,10,25,15,9,9,56
T3030,4.7,10,25,15,9,9,56
T3031,5.7,10,25,15,9,9,56
T3032,6.9,10,25,15,9,9,56
T3033,8.2,10,25,15,9,9,56
T3034,10.7,10,25,15,9,9,56
T3035,12.6,10,25,15,9,9,56
T3036,13.4,10,25,15,9,9,56
T3037,13.6,10,25,15,9,9,56
T3038,13.9,10,25,15,9,9,56
T3039,13.8,10,25,15,9,9,56
T3040,13.6,10,25,15,9,9,56
T3041,13.3,10,25,15,9,9,56
T3042,12.4,10,25,15,9,9,56
T3043,11.8,10,25,15,9,9,56
T3044,11,10,25,15,9,9,56
T3045,10,10,25,15,9,9,56
T3046,8.9,10,25,15,9,9,56
T3047,8.2,10,25,15,9,9,56
T3048,7.5,10,25,15,9,9,56
T3049,7,10,25,15,9,9,56
T3050,5.9,10,25,15,9,9,56
T3051,6.7,10,25,15,9,9,56
T3052,6.6,10,25,15,9,9,56
T3053,6.6,10,25,15,9,9,56
T3054,7.5,10,25,15,9,9,56
T3055,8.6,10,25,15,9,9,56
T3056,10.1,10,25,15,9,9,56
T3057,11.3,10,25,15,9,9,56
T3058,12.1,10,25,15,9,9,56
T3059,12.9,10,25,15,9,9,56
T3060,13.6,10,25,15,9,9,56
T3061,13.9,10,25,15,9,9,56
T3062,13.8,10,25,15,9,9,56
T3063,14,10,25,15,9,9,56
T3064,14.1,10,25,15,9,9,56
T3065,14.2,10,25,15,9,9,56
T3066,13.5,10,25,15,9,9,56
T3067,12.7,10,25,15,9,9,56
T3068,12,10,25,15,9,9,56
T3069,10.9,10,25,15,9,9,56
T3070,9.7,10,25,15,9,9,56
T3071,9.6,10,25,15,9,9,56
T3072,9.7,10,25,15,9,9,56
T3073,9.4,10,25,15,9,9,56
T3074,8.9,10,25,16,9,9,56
T3075,9.5,10,25,16,9,9,56
T3076,10.1,10,25,16,9,9,56
T3077,10.1,10,25,16,9,9,56
T3078,10.3,10,25,16,9,9,56
T3079,10.9,10,25,16,9,9,56
T3080,11.4,10,25,16,9,9,56
T3081,11.7,10,25,16,9,9,56
T3082,11.7,10,25,16,9,9,56
T3083,12,10,25,16,9,9,56
T3084,12.4,10,25,16,9,9,56
T3085,13.3,10,25,16,9,9,56
T3086,13.9,10,25,16,9,9,56
T3087,14.6,10,25,16,9,9,56
T3088,15,10,25,16,9,9,56
T3089,15.1,10,25,16,9,9,56
T3090,14.3,10,25,16,9,9,56
T3091,13.4,10,25,16,9,9,56
T3092,12.1,10,25,16,9,9,56
T3093,11.3,10,25,16,9,9,56
T3094,10.7,10,25,16,9,9,56
T3095,10.6,10,25,16,9,9,56
T3096,10.5,10,25,16,9,9,56
T3097,11.1,10,25,16,9,9,56
T3098,11.2,10,25,16,9,9,56
T3099,10.8,10,25,16,9,9,56
T3100,10.6,10,25,16,9,9,56
T3101,10.4,10,25,16,9,9,56
T3102,10.5,10,25,16,9,9,56
T3103,10.9,10,25,16,9,9,56
T3104,11.4,10,25,16,9,9,56
T3105,12,10,25,16,9,9,56
T3106,12.8,10,25,16,9,9,56
T3107,14.1,10,25,16,9,9,56
T3108,14.8,10,25,16,9,9,56
T3109,15.4,10,25,16,9,9,56
T3110,16.1,10,25,16,9,9,56
T3111,16.6,10,25,16,9,9,56
T3112,16.8,10,25,16,9,9,56
T3113,16.8,10,25,16,9,9,56
T3114,16,10,25,16,9,9,56
T3115,15.2,10,25,16,9,9,56
T3116,14.4,10,25,16,9,9,56
T3117,13.5,10,25,16,9,9,56
T3118,12.7,10,25,16,9,9,56
T3119,12.6,10,25,16,9,9,56
T3120,12.4,10,25,16,9,9,56
T3121,12.3,11,25,16,9,9,56
T3122,12.6,11,25,16,9,9,56
T3123,11.7,11,25,16,9,9,56
T3124,11.1,11,25,16,9,9,56
T3125,11.1,11,25,16,9,9,56
T3126,11.5,11,25,16,9,9,56
T3127,11.7,11,25,16,9,9,56
T3128,12.3,11,25,16,9,9,56
T3129,13.7,11,25,16,9,9,56
T3130,14.6,11,25,16,9,9,56
T3131,16,11,25,16,9,9,56
T3132,16.6,11,25,16,9,9,56
T3133,16,11,25,16,9,9,56
T3134,16.5,11,25,16,9,9,56
T3135,18.1,11,25,16,9,9,56
T3136,18,11,25,16,9,9,56
T3137,18,11,25,16,9,9,56
T3138,17.7,11,25,16,9,9,56
T3139,16.9,11,25,16,9,9,56
T3140,15.2,11,25,16,9,9,56
T3141,13.7,11,25,16,9,9,56
T3142,12.4,11,25,16,9,9,56
T3143,11.1,11,25,16,9,9,56
T3144,9.8,11,25,16,9,9,56
T3145,9.5,11,25,16,9,9,56
T3146,8.8,11,25,16,9,9,56
T3147,8.6,11,25,16,9,9,56
T3148,7.9,11,25,16,9,9,56
T3149,7.9,11,25,16,9,9,56
T3150,9.7,11,25,16,9,9,56
T3151,11.2,11,25,16,9,9,56
T3152,12.6,11,25,16,9,9,56
T3153,14.1,11,25,16,9,9,56
T3154,15.7,11,25,16,9,9,56
T3155,17.8,11,25,16,9,9,56
T3156,19.1,11,25,16,9,9,56
T3157,19.4,11,25,16,9,9,56
T3158,19.5,11,25,16,9,9,56
T3159,19.7,11,25,16,9,9,56
T3160,19.3,11,25,16,9,9,56
T3161,19.1,11,25,16,9,9,56
T3162,18.7,11,25,16,9,9,56
T3163,17.4,11,25,16,9,9,56
T3164,15.3,11,25,16,9,9,56
T3165,13.9,11,25,16,9,9,56
T3166,12.9,11,25,16,9,9,56
T3167,11.5,11,25,16,9,9,56
T3168,11,11,25,16,9,9,56
T3169,10.7,11,25,16,9,9,56
T3170,10.6,11,25,16,9,9,56
T3171,9.8,11,25,16,9,9,56
T3172,9.1,11,25,16,9,9,56
T3173,8.5,11,25,16,9,9,56
T3174,9.2,11,25,16,9,9,56
T3175,10.8,11,25,16,9,9,56
T3176,12.5,11,25,16,9,9,56
T3177,14.4,11,25,16,9,9,56
T3178,16.1,11,25,16,9,9,56
T3179,18.1,11,25,16,9,9,56
T3180,19.1,11,25,16,9,9,56
T3181,19.9,11,25,16,9,9,56
T3182,20,11,25,16,9,9,56
T3183,19.9,11,25,16,9,9,56
T3184,19.9,11,25,16,9,9,56
T3185,19.8,11,25,16,9,9,56
T3186,19,11,25,16,9,9,56
T3187,18.4,11,25,16,9,9,56
T3188,17.4,11,25,16,9,9,56
T3189,15.5,11,25,16,9,9,56
T3190,13.5,11,25,16,9,9,56
T3191,12.4,11,25,16,9,9,56
T3192,11.5,11,25,16,9,9,56
T3193,10.1,11,25,16,9,9,56
T3194,10.2,11,25,16,9,9,56
T3195,11,11,25,16,9,9,56
T3196,10.9,11,25,16,9,9,56
T3197,10.8,11,25,16,9,9,56
T3198,11.8,11,25,16,9,9,56
T3199,13.1,11,25,16,9,9,56
T3200,14.4,11,25,16,9,9,56
T3201,15,11,25,16,9,9,56
T3202,17.4,11,25,16,9,9,56
T3203,17.8,11,25,16,9,9,56
T3204,16.7,11,25,16,9,9,56
T3205,17.1,11,25,16,9,9,56
T3206,18.1,11,25,16,9,9,56
T3207,19.2,11,25,16,9,9,56
